YouTube_ID,start seconds,label,train/test split,thumbnail,predicted_materials,predicted_sounds
ecsjEU5EWf0,20,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/ecsjEU5EWf0/0.jpg,Metal,A car engine starting
ecy6bOYEJyY,123,basketball bounce,train,https://img.youtube.com/vi/ecy6bOYEJyY/0.jpg,Plastic,Basketball
edObQJBoSPU,60,helicopter,test,https://img.youtube.com/vi/edObQJBoSPU/0.jpg,Metal,Helicopter
edQ-qJnZNJo,370,playing snare drum,train,https://img.youtube.com/vi/edQ-qJnZNJo/0.jpg,Metal,Playing snare drum
edT17zjPBxI,20,splashing water,train,https://img.youtube.com/vi/edT17zjPBxI/0.jpg,Water,A boy in a blue shirt and red shorts is walking through the water.
edURVX9B3Sc,30,car passing by,train,https://img.youtube.com/vi/edURVX9B3Sc/0.jpg,Plastic,Driving motorcycle
edbDa9knxwE,364,machine gun shooting,train,https://img.youtube.com/vi/edbDa9knxwE/0.jpg,Metal,The Lewis Gun
edo0FqKspI4,20,"railroad car, train wagon",train,https://img.youtube.com/vi/edo0FqKspI4/0.jpg,Metal,"Subway, metro, underground"
edsBWSssJfc,20,helicopter,train,https://img.youtube.com/vi/edsBWSssJfc/0.jpg,Metal,Skateboarding
ee-0JGvEIng,30,driving motorcycle,test,https://img.youtube.com/vi/ee-0JGvEIng/0.jpg,Glass,Driving motorcycle
ee3cKsnuFW0,30,people running,train,https://img.youtube.com/vi/ee3cKsnuFW0/0.jpg,Metal,A video of people running in a race.
eeGt0pgL1xk,500,eating with cutlery,train,https://img.youtube.com/vi/eeGt0pgL1xk/0.jpg,Metal,A video of a man cooking food on a stove.
eehDZA-FYGU,20,skateboarding,train,https://img.youtube.com/vi/eehDZA-FYGU/0.jpg,Metal,Skateboarding
eeiDM1H_Y-w,20,toilet flushing,test,https://img.youtube.com/vi/eeiDM1H_Y-w/0.jpg,Ceramic,Toilet Flushing
eeo0xZdiohM,30,driving buses,train,https://img.youtube.com/vi/eeo0xZdiohM/0.jpg,Metal,24
eeqmK_ApLtM,140,sliding door,train,https://img.youtube.com/vi/eeqmK_ApLtM/0.jpg,Metal,"Subway, metro, underground"
eer5Ucot2U0,212,sliding door,train,https://img.youtube.com/vi/eer5Ucot2U0/0.jpg,Drywall,A woman in a blue shirt is opening a refrigerator door.
ef6Qf7E6BoQ,140,driving motorcycle,train,https://img.youtube.com/vi/ef6Qf7E6BoQ/0.jpg,Metal,Skateboarding
eft4RfGoQWE,0,helicopter,train,https://img.youtube.com/vi/eft4RfGoQWE/0.jpg,Metal,Helicopter
efzacDExwng,4,fire crackling,train,https://img.youtube.com/vi/efzacDExwng/0.jpg,Metal,Firecrackers
efzacDExwng,71,fire crackling,train,https://img.youtube.com/vi/efzacDExwng/0.jpg,Metal,Firecrackers
eg1wzuBngk8,30,printer printing,train,https://img.youtube.com/vi/eg1wzuBngk8/0.jpg,Plastic,A
eg3CgoS3qyY,137,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/eg3CgoS3qyY/0.jpg,Plastic,Pumping water
eg3WShSEfxE,30,driving buses,train,https://img.youtube.com/vi/eg3WShSEfxE/0.jpg,Dirt,A bus driving down the street.
eg9uborg-1A,160,lawn mowing,train,https://img.youtube.com/vi/eg9uborg-1A/0.jpg,Leaf,A red lawn mower.
egD56A9G3Nw,30,driving motorcycle,train,https://img.youtube.com/vi/egD56A9G3Nw/0.jpg,Metal,Driving motorcycle
egEKOhgBuwQ,560,wind noise,train,https://img.youtube.com/vi/egEKOhgBuwQ/0.jpg,Rock,A waterfall
eg_OFyxYGh4,0,stream burbling,train,https://img.youtube.com/vi/eg_OFyxYGh4/0.jpg,Water,A man is sitting in a boat on the water.
egvmvad2j9I,300,helicopter,train,https://img.youtube.com/vi/egvmvad2j9I/0.jpg,Leaf,Pumping water
ehBX5I8U178,0,skidding,train,https://img.youtube.com/vi/ehBX5I8U178/0.jpg,Metal,Car
ehHAT1Y4ceo,3,train wheels squealing,train,https://img.youtube.com/vi/ehHAT1Y4ceo/0.jpg,Metal,A car driving down the road.
ehXYili6bZE,20,"railroad car, train wagon",train,https://img.youtube.com/vi/ehXYili6bZE/0.jpg,Metal,"Subway, metro, underground"
ehYUGKzIb-8,57,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/ehYUGKzIb-8/0.jpg,Metal,A9
ehb8E6N3elI,10,fireworks banging,train,https://img.youtube.com/vi/ehb8E6N3elI/0.jpg,Plastic,Fireworks banging
ehdvHAsbzdU,22,fire crackling,train,https://img.youtube.com/vi/ehdvHAsbzdU/0.jpg,Wood,A fireplace
ehdvHAsbzdU,120,fire crackling,train,https://img.youtube.com/vi/ehdvHAsbzdU/0.jpg,Wood,A fireplace
eheIaq-diTo,0,"race car, auto racing",train,https://img.youtube.com/vi/eheIaq-diTo/0.jpg,Leaf,A car driving down a road.
ehnGYrg3Vaw,97,lighting firecrackers,train,https://img.youtube.com/vi/ehnGYrg3Vaw/0.jpg,Plastic,Fireworks banging
ehnGYrg3Vaw,252,lighting firecrackers,train,https://img.youtube.com/vi/ehnGYrg3Vaw/0.jpg,Plastic,Fireworks banging
ehsO5vGfI0w,20,playing snare drum,train,https://img.youtube.com/vi/ehsO5vGfI0w/0.jpg,Metal,Playing snare drum
ei0mTXcKwQA,30,"race car, auto racing",train,https://img.youtube.com/vi/ei0mTXcKwQA/0.jpg,Metal,"Race car, auto racing"
ei1R2HgHktw,30,fireworks banging,train,https://img.youtube.com/vi/ei1R2HgHktw/0.jpg,Plastic,Fireworks banging
eiHctKt5YIA,10,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/eiHctKt5YIA/0.jpg,Water,Pumping water
eiPwgbsWrus,24,lighting firecrackers,train,https://img.youtube.com/vi/eiPwgbsWrus/0.jpg,Plastic,Fireworks banging
eiSRsJ8W9J8,30,helicopter,train,https://img.youtube.com/vi/eiSRsJ8W9J8/0.jpg,Grass,Helicopter
eiU8o8_R69M,0,car passing by,train,https://img.youtube.com/vi/eiU8o8_R69M/0.jpg,Plastic,A car engine starting
eiX2mJ7LiAs,0,lawn mowing,train,https://img.youtube.com/vi/eiX2mJ7LiAs/0.jpg,Dirt,Lawn mowing
eiYPZGzz61Y,2,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/eiYPZGzz61Y/0.jpg,Tile,Vacuum cleaner cleaning floors
eiYPZGzz61Y,14,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/eiYPZGzz61Y/0.jpg,Tile,Vacuum cleaner cleaning floors
eikJYj3hNH0,3,basketball bounce,train,https://img.youtube.com/vi/eikJYj3hNH0/0.jpg,Metal,A basketball game is being played.
eikXAFcm5VU,654,chainsawing trees,train,https://img.youtube.com/vi/eikXAFcm5VU/0.jpg,Wood,A woman with long hair and a blue shirt.
eipDOdr1Iek,180,"race car, auto racing",train,https://img.youtube.com/vi/eipDOdr1Iek/0.jpg,Dirt,"Race car, auto racing"
eis-PwTQPYo,79,opening or closing drawers,train,https://img.youtube.com/vi/eis-PwTQPYo/0.jpg,Metal,A video of a person typing on a typewriter.
eiuwb95zWFQ,259,people burping,train,https://img.youtube.com/vi/eiuwb95zWFQ/0.jpg,Plastic,Pizza
eixTRxDi5ZM,67,car engine knocking,train,https://img.youtube.com/vi/eixTRxDi5ZM/0.jpg,Metal,A car engine starting
eixTRxDi5ZM,127,car engine knocking,train,https://img.youtube.com/vi/eixTRxDi5ZM/0.jpg,Metal,A car engine starting
ej6jlkTeobU,2,car engine knocking,train,https://img.youtube.com/vi/ej6jlkTeobU/0.jpg,Metal,A car engine starting
ejTDPgPiLEk,390,raining,train,https://img.youtube.com/vi/ejTDPgPiLEk/0.jpg,Paper,A video of a lightning bolt.
ejnZ6u0aaDM,184,typing on typewriter,train,https://img.youtube.com/vi/ejnZ6u0aaDM/0.jpg,Plastic,1
ejuVfbEu9Rk,90,"race car, auto racing",train,https://img.youtube.com/vi/ejuVfbEu9Rk/0.jpg,Metal,"Race car, auto racing"
ejvGqSTehzI,30,printer printing,train,https://img.youtube.com/vi/ejvGqSTehzI/0.jpg,Plastic,A printer
ejva28DH8j4,30,typing on computer keyboard,train,https://img.youtube.com/vi/ejva28DH8j4/0.jpg,Plastic,Typing on computer keyboard
ejwuAN3tF8E,30,machine gun shooting,train,https://img.youtube.com/vi/ejwuAN3tF8E/0.jpg,Dirt,A video thumbnail of soldiers with guns.
ek9Fsmm3xqk,260,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/ek9Fsmm3xqk/0.jpg,Plastic,Pumping water
ekKnJXTkLkA,190,car engine starting,train,https://img.youtube.com/vi/ekKnJXTkLkA/0.jpg,Plastic,A green truck is driving down the street.
ekdrk-L5Rhk,30,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/ekdrk-L5Rhk/0.jpg,Plastic,Pumping water
ekkr_N4Q6lc,220,machine gun shooting,train,https://img.youtube.com/vi/ekkr_N4Q6lc/0.jpg,Metal,A gun
eklaAkOKVpo,160,stream burbling,train,https://img.youtube.com/vi/eklaAkOKVpo/0.jpg,Water,'pumping water'
ekp329ja3wM,30,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/ekp329ja3wM/0.jpg,Plastic,Pumping water
el-B2LdFU9k,30,wind noise,train,https://img.youtube.com/vi/el-B2LdFU9k/0.jpg,Rock,Pumping water
el2pmRThDC8,240,lawn mowing,train,https://img.youtube.com/vi/el2pmRThDC8/0.jpg,Leaf,A vacuum cleaner cleaning floors.
el9Xd5hSQ0w,0,lighting firecrackers,train,https://img.youtube.com/vi/el9Xd5hSQ0w/0.jpg,Metal,Fireworks banging
el9Xd5hSQ0w,93,lighting firecrackers,train,https://img.youtube.com/vi/el9Xd5hSQ0w/0.jpg,Metal,Fireworks banging
elCW27LGqk4,140,splashing water,train,https://img.youtube.com/vi/elCW27LGqk4/0.jpg,Water,A video of a flooded street.
elWa8fQW2bE,10,waterfall burbling,train,https://img.youtube.com/vi/elWa8fQW2bE/0.jpg,Water,'pumping water'
eleaCIKHnR8,591,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/eleaCIKHnR8/0.jpg,Metal,A video of a person working on a machine or tool.
eleaCIKHnR8,709,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/eleaCIKHnR8/0.jpg,Metal,A video of a person working on a machine or tool.
elztUCeNQvQ,10,"subway, metro, underground",train,https://img.youtube.com/vi/elztUCeNQvQ/0.jpg,Metal,"Subway, metro, underground"
em4WvellCNw,30,people shuffling,train,https://img.youtube.com/vi/em4WvellCNw/0.jpg,Drywall,A video of people dancing in a room.
emAtRpVf2_A,270,vacuum cleaner cleaning floors,test,https://img.youtube.com/vi/emAtRpVf2_A/0.jpg,Carpet,Vacuum cleaner cleaning floors
emBkOwHXo4Y,108,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/emBkOwHXo4Y/0.jpg,Drywall,Pumping water
emCPLXdSvLY,290,thunder,train,https://img.youtube.com/vi/emCPLXdSvLY/0.jpg,Leaf,A thumbnail of a video of a lightning bolt.
emHz0cTp6f8,20,church bell ringing,train,https://img.youtube.com/vi/emHz0cTp6f8/0.jpg,Wood,A video of people playing a game with a stick.
emRT2KwmU5E,30,cap gun shooting,train,https://img.youtube.com/vi/emRT2KwmU5E/0.jpg,Metal,A man is shooting a gun.
emm7OJpvQmA,30,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/emm7OJpvQmA/0.jpg,Water,Pumping water
enACDT3d8vo,100,driving motorcycle,train,https://img.youtube.com/vi/enACDT3d8vo/0.jpg,Dirt,Driving motorcycle
enBEMgDR3-A,402,pumping water,train,https://img.youtube.com/vi/enBEMgDR3-A/0.jpg,Metal,'pumping water'
enBEMgDR3-A,497,pumping water,train,https://img.youtube.com/vi/enBEMgDR3-A/0.jpg,Metal,'pumping water'
enbGwwv4U1c,70,sliding door,train,https://img.youtube.com/vi/enbGwwv4U1c/0.jpg,Wood,Driving motorcycle
eneckWkbyFI,80,people clapping,train,https://img.youtube.com/vi/eneckWkbyFI/0.jpg,Leaf,"The video is likely to be a musical or theatrical performance, featuring a woman in a white dress and a giant fruit-shaped prop. The video thumbnail suggests that the performance may involve a unique or whimsical scene, possibly involving the giant fruit prop."
enmZuRUHKfM,0,stream burbling,train,https://img.youtube.com/vi/enmZuRUHKfM/0.jpg,Rock,A rocky hillside with moss growing on it.
enzN20cnSN8,20,"race car, auto racing",train,https://img.youtube.com/vi/enzN20cnSN8/0.jpg,Plastic,1000
eo3rUlps0Ow,9,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/eo3rUlps0Ow/0.jpg,Wood,Vacuum cleaner cleaning floors
eo3rUlps0Ow,19,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/eo3rUlps0Ow/0.jpg,Wood,Vacuum cleaner cleaning floors
eoOMM_tcdUA,100,wind noise,train,https://img.youtube.com/vi/eoOMM_tcdUA/0.jpg,Metal,Sailing
eoQSCq66K7E,15,car engine knocking,train,https://img.youtube.com/vi/eoQSCq66K7E/0.jpg,Metal,A car engine
eofVjLUxz78,50,sailing,train,https://img.youtube.com/vi/eofVjLUxz78/0.jpg,Water,Sailing
eon07J5GBm8,30,lawn mowing,train,https://img.youtube.com/vi/eon07J5GBm8/0.jpg,Grass,Lawn mowing
eovBozRo5gg,30,sailing,train,https://img.youtube.com/vi/eovBozRo5gg/0.jpg,Water,Sailing
ep2a7DudkmQ,30,sliding door,train,https://img.youtube.com/vi/ep2a7DudkmQ/0.jpg,Metal,A man standing in front of a garage door.
ep2aFx2z2ew,30,raining,train,https://img.youtube.com/vi/ep2aFx2z2ew/0.jpg,Leaf,Pumping water
epOABYQEpDs,270,people clapping,train,https://img.youtube.com/vi/epOABYQEpDs/0.jpg,Plastic,A person doing a trick on a wire.
epOANrfwdjM,30,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/epOANrfwdjM/0.jpg,Water,Skateboarding
epVfsP4mDTE,30,driving buses,train,https://img.youtube.com/vi/epVfsP4mDTE/0.jpg,Plastic,A bus driving down the street.
epX6kCD_Lnw,40,printer printing,train,https://img.youtube.com/vi/epX6kCD_Lnw/0.jpg,Plastic,Printer
ep_jwhO1CHU,228,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/ep_jwhO1CHU/0.jpg,Drywall,A woman with a ponytail.
epctszlGuEM,35,opening or closing drawers,train,https://img.youtube.com/vi/epctszlGuEM/0.jpg,Metal,A video of a person holding a container with a black lid on it.
epctszlGuEM,99,opening or closing drawers,train,https://img.youtube.com/vi/epctszlGuEM/0.jpg,Metal,A video of a person holding a container with a black lid on it.
ephhPqD2HlE,30,printer printing,train,https://img.youtube.com/vi/ephhPqD2HlE/0.jpg,Plastic,"A video thumbnail is shown, which is a representation of the video's content. The video is likely to be about a person or people engaging in various activities, such as playing games, watching movies, or participating in sports. The thumbnail is meant to capture the viewer's attention and entice them to watch the video."
epnE5Wi4cVo,0,cap gun shooting,train,https://img.youtube.com/vi/epnE5Wi4cVo/0.jpg,Dirt,Skateboarding
epoM5s0ZIT0,173,basketball bounce,train,https://img.youtube.com/vi/epoM5s0ZIT0/0.jpg,Plastic,A basketball game is taking place.
eq410JhVB-E,10,chainsawing trees,train,https://img.youtube.com/vi/eq410JhVB-E/0.jpg,Wood,A man cutting down a tree with a chainsaw.
eq5h48Q_j3s,60,wind noise,train,https://img.youtube.com/vi/eq5h48Q_j3s/0.jpg,Water,Pumping water
eq8HMqxobgc,130,wind noise,train,https://img.youtube.com/vi/eq8HMqxobgc/0.jpg,Drywall,Fire
eqX5_rbTcfA,30,"railroad car, train wagon",train,https://img.youtube.com/vi/eqX5_rbTcfA/0.jpg,Metal,A train
eqdoVQcIpeg,90,skidding,train,https://img.youtube.com/vi/eqdoVQcIpeg/0.jpg,Metal,"Race car, auto racing"
eqlZK5y4VW0,250,machine gun shooting,train,https://img.youtube.com/vi/eqlZK5y4VW0/0.jpg,Metal,We Arrive at the Safe River Cross
er1vQ-nse_g,30,driving buses,test,https://img.youtube.com/vi/er1vQ-nse_g/0.jpg,Leaf,A video of a water fountain or a water pump.
erCLpBXm8-o,340,fireworks banging,train,https://img.youtube.com/vi/erCLpBXm8-o/0.jpg,Plastic,A firework show
erMP-D9_uNU,0,cap gun shooting,train,https://img.youtube.com/vi/erMP-D9_uNU/0.jpg,Metal,A gun
erU8k5Eq6xg,420,"race car, auto racing",train,https://img.youtube.com/vi/erU8k5Eq6xg/0.jpg,Metal,Driving motorcycle
erYO0AUJDUQ,120,vacuum cleaner cleaning floors,test,https://img.youtube.com/vi/erYO0AUJDUQ/0.jpg,Carpet,Vacuum cleaner cleaning floors
eraH1cL6nPU,14,hair dryer drying,train,https://img.youtube.com/vi/eraH1cL6nPU/0.jpg,Plastic,Hair Dryer Drying
eraH1cL6nPU,114,hair dryer drying,train,https://img.youtube.com/vi/eraH1cL6nPU/0.jpg,Plastic,Hair Dryer Drying
ereEhTuBlwA,0,chainsawing trees,test,https://img.youtube.com/vi/ereEhTuBlwA/0.jpg,Wood,A man is cutting a tree trunk with a chainsaw.
es8Qr99zUTs,40,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/es8Qr99zUTs/0.jpg,Plastic,"Motorboat, speedboat acceleration"
es8uTjQ4fUU,30,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/es8uTjQ4fUU/0.jpg,Water,Pumping water
esFlPm2bHyg,60,people running,train,https://img.youtube.com/vi/esFlPm2bHyg/0.jpg,Dirt,A video of a car driving down a road.
esbCMTofZeo,250,driving motorcycle,train,https://img.youtube.com/vi/esbCMTofZeo/0.jpg,Plastic,Driving motorcycle
eskqejEOXyU,45,train wheels squealing,test,https://img.youtube.com/vi/eskqejEOXyU/0.jpg,Dirt,A firework is exploding.
eskqejEOXyU,102,train wheels squealing,test,https://img.youtube.com/vi/eskqejEOXyU/0.jpg,Dirt,A firework is exploding.
esrFX7obh2Q,0,skidding,train,https://img.youtube.com/vi/esrFX7obh2Q/0.jpg,Metal,A video of a person holding two spark plugs.
et3ai0BWC1E,2,car engine knocking,train,https://img.youtube.com/vi/et3ai0BWC1E/0.jpg,Metal,A car engine starting
et4lgg5l6Gs,109,people burping,train,https://img.youtube.com/vi/et4lgg5l6Gs/0.jpg,Plastic,Eating with cutlery
etGK-HZjf9Y,100,"railroad car, train wagon",train,https://img.youtube.com/vi/etGK-HZjf9Y/0.jpg,Metal,"Subway, metro, underground"
etHGEWonGEY,110,playing snare drum,train,https://img.youtube.com/vi/etHGEWonGEY/0.jpg,Metal,Playing snare drum
etQZkDxYQ2c,0,skateboarding,train,https://img.youtube.com/vi/etQZkDxYQ2c/0.jpg,Plastic,Skateboarding
etQZkDxYQ2c,252,skateboarding,train,https://img.youtube.com/vi/etQZkDxYQ2c/0.jpg,Plastic,Skateboarding
eteTiOyPTAk,60,basketball bounce,train,https://img.youtube.com/vi/eteTiOyPTAk/0.jpg,Plastic,Basketball bounce
etw0FSlk2rA,21,driving buses,train,https://img.youtube.com/vi/etw0FSlk2rA/0.jpg,Dirt,Driving buses
etwEytPFSZk,190,driving buses,train,https://img.youtube.com/vi/etwEytPFSZk/0.jpg,Metal,"Subway, metro, underground"
eu196Mt7XZ8,110,skidding,train,https://img.youtube.com/vi/eu196Mt7XZ8/0.jpg,Water,A car driving on a wet road.
eu2bY7LWbs4,54,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/eu2bY7LWbs4/0.jpg,Water,A video of a person rowing a boat on a lake.
eu3iKTk7xCQ,40,skateboarding,train,https://img.youtube.com/vi/eu3iKTk7xCQ/0.jpg,Plastic,Skateboarding
eu9wyxPArPg,0,car engine knocking,train,https://img.youtube.com/vi/eu9wyxPArPg/0.jpg,Metal,A car engine
eu9wyxPArPg,10,car engine knocking,train,https://img.youtube.com/vi/eu9wyxPArPg/0.jpg,Metal,A car engine
euK9xaZAdZA,30,driving motorcycle,train,https://img.youtube.com/vi/euK9xaZAdZA/0.jpg,Metal,A green motorcycle.
euXI2Bdq52g,192,sailing,test,https://img.youtube.com/vi/euXI2Bdq52g/0.jpg,Metal,Sailing
euaNyJfqIMI,19,toilet flushing,train,https://img.youtube.com/vi/euaNyJfqIMI/0.jpg,Ceramic,Toilet Flushing
euccrvwacGQ,30,driving motorcycle,train,https://img.youtube.com/vi/euccrvwacGQ/0.jpg,Plastic,A car driving down the street.
eupL5vPpblA,0,"subway, metro, underground",train,https://img.youtube.com/vi/eupL5vPpblA/0.jpg,Metal,"Subway, metro, underground"
euqm3ce5r-k,187,basketball bounce,train,https://img.youtube.com/vi/euqm3ce5r-k/0.jpg,Plastic,A video of a group of people playing basketball.
euzDm2MVPTs,52,lighting firecrackers,train,https://img.youtube.com/vi/euzDm2MVPTs/0.jpg,Plastic,Fireworks banging
euzDm2MVPTs,116,lighting firecrackers,train,https://img.youtube.com/vi/euzDm2MVPTs/0.jpg,Plastic,Fireworks banging
ev2yoqLF0y0,50,"subway, metro, underground",train,https://img.youtube.com/vi/ev2yoqLF0y0/0.jpg,Metal,"Subway, metro, underground"
ev5YutxKGQY,14,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/ev5YutxKGQY/0.jpg,Metal,A car engine starting
evOnHcFdF0o,20,"railroad car, train wagon",train,https://img.youtube.com/vi/evOnHcFdF0o/0.jpg,Wood,A field of grass
evQOC5jFA-Y,30,printer printing,train,https://img.youtube.com/vi/evQOC5jFA-Y/0.jpg,Plastic,A video of a 3D printer in action.
evkbmdAll4Y,30,fireworks banging,train,https://img.youtube.com/vi/evkbmdAll4Y/0.jpg,Plastic,Fireworks banging
evnb7k_8AM0,14,people farting,train,https://img.youtube.com/vi/evnb7k_8AM0/0.jpg,Glass,A woman wearing glasses and a gray sweater.
evq3IT__Wrc,310,stream burbling,train,https://img.youtube.com/vi/evq3IT__Wrc/0.jpg,Water,Pumping water
evqUidNsP_Q,30,people whistling,train,https://img.youtube.com/vi/evqUidNsP_Q/0.jpg,Drywall,A woman wearing glasses and a white jacket.
ew425LJ6QZ4,140,people clapping,train,https://img.youtube.com/vi/ew425LJ6QZ4/0.jpg,Metal,Skateboarding
ew4AFnbPxdM,30,people running,train,https://img.youtube.com/vi/ew4AFnbPxdM/0.jpg,Plastic,A video of a marathon or a race.
ewBeGq4yWBE,31,playing snare drum,test,https://img.youtube.com/vi/ewBeGq4yWBE/0.jpg,Metal,A drummer playing a drum set.
ewH0NnVIxzw,10,"railroad car, train wagon",train,https://img.youtube.com/vi/ewH0NnVIxzw/0.jpg,Dirt,A train.
ewJg5F8t1Jk,220,pumping water,train,https://img.youtube.com/vi/ewJg5F8t1Jk/0.jpg,Gravel,A plant growing in a pot.
ewLPpAoCXmw,120,waterfall burbling,train,https://img.youtube.com/vi/ewLPpAoCXmw/0.jpg,Metal,Pumping water
ewPanMcSMZA,50,people finger snapping,train,https://img.youtube.com/vi/ewPanMcSMZA/0.jpg,Drywall,A woman wearing a black shirt and a head scarf is doing a workout in front of a mirror.
ewZc85BSPos,9,driving buses,train,https://img.youtube.com/vi/ewZc85BSPos/0.jpg,Metal,School Bus
ewdbilSWjaM,17,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/ewdbilSWjaM/0.jpg,Tile,1. Pumping water
ewdbilSWjaM,28,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/ewdbilSWjaM/0.jpg,Tile,1. Pumping water
ewtxU5YIiCI,40,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/ewtxU5YIiCI/0.jpg,Plastic,Pumping water
ewzaWWn96GE,30,helicopter,train,https://img.youtube.com/vi/ewzaWWn96GE/0.jpg,Metal,A helicopter
ex8mH5jDktU,70,driving motorcycle,train,https://img.youtube.com/vi/ex8mH5jDktU/0.jpg,Metal,"A man wearing a black shirt and headphones, standing next to a motorcycle."
exGr489fW_Y,450,"subway, metro, underground",train,https://img.youtube.com/vi/exGr489fW_Y/0.jpg,Glass,"Subway, metro, underground"
exHub1Kw4AI,68,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/exHub1Kw4AI/0.jpg,Tile,Pumping water
exaIC-m2yyU,0,skateboarding,train,https://img.youtube.com/vi/exaIC-m2yyU/0.jpg,Dirt,Skateboarding
